,Date,User,Tweet,Likes,Hashtags,Language
641,2021-08-28 14:49:27+00:00,jodiroseronces1,kalma ka lang kalma puso mo mahulog hahahaha grabe energy mo ellaine  pati yung tenga ko kanina sumabog nawala tuloy ako sa online class ko sa subra gulat ko sayo 😂😂😂😂 https://t.co/0Q75SMNCrQ,2,,tl
642,2021-08-28 14:31:47+00:00,jodiroseronces1,So bago pa magend ang day na ito gusto ko lang magpasalamat sa lahat  ng jodinatics family super duper  saya ko talaga nakakasad lang  kasi  may online class  ako  one on one ako kanina pero grabe saya ko talaga hindi ko maipaliwanag  basta super duper saya ko talaga https://t.co/bwvb2IjslJ,3,,tl
643,2021-08-28 14:20:49+00:00,sisJally,Kahit may online class mas pinili parin makapakinig. Salamat sa Dios sa palagi nyang pagsama at pagiingat sa atin... HAPPY PBB PO😊💗💗💗 https://t.co/h82079cUf8,13,,tl
644,2021-08-28 14:16:21+00:00,clrbrrnts,Pinangga kaykos akng papa❤️ Gibutangan najud kog pc sako kwarto para’s Online class nako🥺🥰,0,,tl
645,2021-08-28 08:37:30+00:00,KramQuimno,"To all students out there, Please don't be selfish, inform your classmates if ever they misses an announcement from your Professors. Help one another, this is not a perfect time to compete. I know all of you are struggling with the online class ( modular). Always be kind",1,,en
646,2021-08-28 03:40:53+00:00,OhOhBrat,Dili paju ko kagawas kay naa ko sa online class https://t.co/mnPKwMtCo1,0,,tl
647,2021-08-28 00:48:28+00:00,curlyylot,IGNORANTE ONLINE CLASS GURL? Hahaah,0,,en
648,2021-08-28 00:05:17+00:00,jnvsCela,Again ayaw pataka ug pressure sa tao ante kay waka kabalo unsa kalisod ning online class letche ka!,0,,tl
649,2021-08-27 22:54:03+00:00,dsyyyf_,yw online class oy labad kaayo akong ulo,0,,tl
650,2021-08-27 09:49:36+00:00,kylemapile_,@PLDT_Cares As you can see in the short vid the LOS is blinking and we complaint it  already it the other day but still you dont have action 🙂 we use this for online class and passing our requirements we can't not use it. Please as soon as possible maresolve kasi delays na kami https://t.co/tV7zKquVCb,0,,en
651,2021-08-27 08:58:46+00:00,shido_klempy,Matira matibay talaga sa online class😭,5,,tl
652,2021-08-27 06:03:14+00:00,Nishida0918,sana all afford mag aral at magbayad ng TF kahit online class😭 HAHAHAHAHAHAHAH oki lang ako nakakatulog pa nang nakadilat😂,4,,tl
653,2021-08-27 02:13:32+00:00,angela_razel,"handang tumulong sa mga estudyanteng nais magpatuloy sa pag-aaral upang sila'y higit na matuto. 

Ang aming online class ay nagsimula ngayong August 16, 2021, at isa po sa mga subject namin ay ang Computer-Aided Design o mas kilala sa tawag na ""AutoCAD"". +++",0,,tl
654,2021-08-27 00:44:35+00:00,hoyyzynavvv,ga libug ulo ko sang application nga gina gamit namun para sa online class ahh!,0,,tl
655,2021-08-27 00:22:08+00:00,CHRISTOPEROATE1,"ung mg start n ang online class, pero ung utak mo na drain sa paggawa ng powerpoint.... 🤦🤦",0,,tl
656,2021-08-26 23:58:12+00:00,dimaranansandra,Online Class lakas ng paputok sa labas HAHAHA,0,,tl
657,2021-08-26 21:34:16+00:00,notrossdarell,GAGO I HAVE A FRIEND NA NAKA IPAD DURING ONLINE CLASS AND PARA DAW DI SYA MAHALATA NA NAKA-IPAD AND MEJ NAGHIHIRAP SA BUHAY NILAGYAN NYA NG TAPE YUNG CAMERA PARA LUMABO 🤣🤣🤣🤣💀💀,10,,tl
658,2021-08-26 19:43:05+00:00,cariquetan,"online class: pa join sa meet/tawag, dungan tag buhat. f2f pani naa nanis cafe gasgeg chika way trabaho mabuhat or ang asa mo laag? kuyog ko bi 😁",0,,tl
659,2021-08-26 16:21:34+00:00,WatashiGenturu,Lumiliit lalo pwet ko dahil dito mga 6hrs na online class na to,3,,tl
660,2021-08-26 12:37:50+00:00,ninyalucille,8hours office work plus 2hours online class. Ngarag is real!! Fighting self! 👌💪,2,,en
661,2021-08-26 12:02:33+00:00,RORoroororoR10,kalisod aning online class 😭😭😭,0,,en
662,2021-08-26 10:41:20+00:00,Kithyyyyyyy,Hirap naman alagaan yung sarili pag may online class tapos may lagnat pa🤒😭,0,,tl
663,2021-08-26 09:01:00+00:00,froilanmatbagan,Copying Errors leads to textual variant - “the copyist mistakenly thinks it is part of the text” - huh nose bleed in my first class session @uts online school,0,,en
664,2021-08-26 07:18:50+00:00,_angelicajonson,"paniwalang paniwala ang mama na may online class ako e, kaya ngayon lang ako lumabas ng kwarto HAHAHAHAHA",1,,tl
665,2021-08-26 05:54:23+00:00,reureurue,yawa aning gatrabaho and ga attend sa online class at the same time. maygali avail ra jd hehehehe,0,,tl
666,2021-08-26 05:26:03+00:00,noturayaaa,delete messenger hanggang walang online class is a mood,0,,en
667,2021-08-26 04:44:16+00:00,shlameybls03,Kapoy online class ui😵,1,,tl
668,2021-08-26 02:53:56+00:00,shacarabio,"Little kid is asked to exercise for his online class and has asked mama and papa to join. 
9 minutes worth of cardio work out. 🙂",1,,en
669,2021-08-26 01:08:55+00:00,ShnGtchlnFz,Parang ayoko na. Nakakasad naman yung 1 year kong kasakasama sumagot sa online class mahihiwalay lang 🥺,3,,tl
670,2021-08-25 23:42:27+00:00,_inyyang,May pinapanood na presentation sa kapatid ko ngayong morning since online class nga sila. Tapos may tinanong sakin tong si bebe regarding dun sa pinapanood nya. Edi lumapit ako sa screen kasi di ko mabasa.. aba’y naka on cam pala ☺️☺️☺️,1,,tl
671,2021-08-25 16:26:39+00:00,olivercanumay_,"New circle of friends 🥲😬
Online class friends 🤟🏻🥴",0,,en
672,2021-08-25 13:30:52+00:00,rose_curleene,Maling desisyon yata na nag online class ako nyayyy skeri HAHAHAHAHAHAHAHA,0,,tl
673,2021-08-25 13:08:35+00:00,justtuaxon,Nasanay nako online class haypp 🤣,0,,tl
674,2021-08-25 13:00:34+00:00,thewhesleyv,aliw sa mga vids ng zoom online class BWAHAHAHAHAHAHAHAHAHAHHAAHHAA,0,,tl
675,2021-08-25 10:36:10+00:00,Wackie382,"after a long day of online class, time to watch the 3rd epi of what if 👌🏻",2,,en
676,2021-08-25 08:09:44+00:00,tuhney,regards lang ko sa studyante nga musulod ug online class nga naka-kalo sulod sa balay 🤣,3,,tl
677,2021-08-25 07:21:01+00:00,kim_kh093304,Want ko talaga pag nag online class ay may kasama. Hindi ako sanay na nag iisa😔,0,,tl
678,2021-08-25 02:47:41+00:00,kennetooth,online class again,0,,en
679,2021-08-25 01:27:45+00:00,mykeeeeemykeeee,Gusto ko na mag stop mag-aral. Hindi ko na keri itong online class shits 😭😭😭,5,,tl
680,2021-08-25 01:03:11+00:00,iamedwarde,"Playdate with my Godson Franco and his little brother Romeo after their online class yesterday 🥰❤️👍 @ Baliuag, Bulacan https://t.co/WEmp3fRCOd",0,,en
681,2021-08-24 15:36:25+00:00,AceHeeseung2,Halos lahat ng personal account ng mga kapatid ko nagamit ko na pati ung gmail account na ginagamit ng bunso namin for online class niya nagamit ko na rin..,0,,tl
682,2021-08-24 14:21:31+00:00,esangdee_,malapit na me mag online class di pa rin ayos body clock ko :'&lt;&lt;,0,,tl
683,2021-08-24 13:28:03+00:00,izzahharina26,Nakakaloka ang online class,0,,tl
684,2021-08-24 12:39:12+00:00,nellrlnd_,Apaka bulok ng sistema nila pag dating sa online class hayp,0,,tl
685,2021-08-24 10:52:26+00:00,aramaymagadia,"oo mikka, may online class na kase ako e hirap ng signal sa sanjuan https://t.co/ryc9CxzDgw",0,,tl
686,2021-08-24 10:17:48+00:00,Damalerio_Neil,@jeellysa First time nag online class eh,0,,en
687,2021-08-24 10:16:21+00:00,Damalerio_Neil,@jeellysa HAHAHA na bz na gani ko sa online class maong karon pako ka reply,0,,tl
688,2021-08-24 09:03:34+00:00,reychuuuu,tamang scroll lang while ga online class.,0,,en
689,2021-08-24 08:32:30+00:00,graciillee,"I hope ma ok nani akong headache, kapoy na kaayog deal ani while ga online class",10,,tl
690,2021-08-24 08:07:12+00:00,itsme_mrkplm,Na ffeel ko na sobra akong mag cchallenge dito sa ONLINE CLASS NA ‘TO.🥲,1,,tl
691,2021-08-24 06:59:09+00:00,MaroufhMaulana,@earljxn SUNOD TOLS PAG DI NA BUSY BABUY TO NA ONLINE CLASS,0,,tl
692,2021-08-24 06:54:05+00:00,minee1_,@Janna24213817 online class hahahaha,1,,tl
693,2021-08-24 02:44:28+00:00,ledypawlen,Gna assist ko hinablos ko sa online class ya daw ako ya Ang ga libog Ang ulo Kun paano ni Ang mag operate sang ZOOM hahah,0,,tl
694,2021-08-24 02:42:12+00:00,jly_beans,When man jud ko ma ganahan aning online class !!!,0,,en
695,2021-08-24 01:23:51+00:00,donnamaemora,Gusto ko ma-try na magkakasama kaming tribo sa iisang bahay tapos kanya kanyang online class.,1,,tl
696,2021-08-23 20:15:44+00:00,Ddys_69,@thepauaragon @kblstgn Online class nursing HAHAHAHAHAHA,0,,tl
697,2021-08-23 15:42:17+00:00,RORoroororoR10,"Sana all ga online class naay laptop, wifi, printeeeer 😭😭😭😭💔💔💔💔💔💔 Nabuang naman gani ko diri na alas 12 na hapit niya hinay kaayo signal. Jusko Lord. Face to face na pleaseeee..",0,,tl
698,2021-08-23 14:50:02+00:00,curlyylot,HAHAHA LISOD GYUD NI WLA KA TRY ONLINE CLASS NO MURAG IGNORANTE AAHAHAAHHA😂🙄,0,,tl
699,2021-08-23 13:32:20+00:00,Sevyyy27,Back to online class be like: https://t.co/7iYPYtGddX,0,,en
700,2021-08-23 13:29:57+00:00,Sevyyy27,Puro ka na naman scroll dyan guuurl. Maaga ka pa bukas sa online class mo 😴,0,,tl
701,2021-08-23 11:42:53+00:00,lovelyjoyssn,lata akong luboy sgeg lingkod oyy lintik na Online Class hahahaha,1,,tl
702,2021-08-23 08:37:04+00:00,thefourguinto,Walang kwenta online class,0,,tl
703,2021-08-23 07:26:59+00:00,pikNYX,"kala ko talaga pupunta ng studio si jema saka si kat, online class pala",0,,tl
704,2021-08-23 06:59:37+00:00,romztunningft,Buena mano pero nganga! Spotify pa while online class! huhu,0,,tl
705,2021-08-23 05:31:27+00:00,mjcamilon0718,online class habang nakain ng lecheplan hahaha,1,,tl
706,2021-08-23 04:56:22+00:00,Micaboooooo,Online class pa nga😪,0,,tl
707,2021-08-23 04:53:36+00:00,lyssxjnsrs,Kamo nalay attend sa online class naho @enjoyGLOBE 🙂🔪👍🏻,0,,tl
708,2021-08-23 03:01:31+00:00,AjYamba14,Isa nalang jud ka subject ang sa online class,0,,tl
709,2021-08-23 02:37:30+00:00,MaeBegas,1days online class HAHAHA,0,,en
710,2021-08-23 02:12:15+00:00,kylecayme,Online class Season 2,4,,en
711,2021-08-23 01:34:26+00:00,potang_inaka,"Enrollment day 🥴 3rd Year na sa online class haist, RIP Hands on 🪦RIP Information Tech 🥲😫",1,,en
712,2021-08-23 00:26:45+00:00,yankscyt,First day of class as a college student. Sucks to experience it online 😭😭😭,18,,en
713,2021-08-23 00:24:01+00:00,kthtmps,1st day ng online class ng bibi. https://t.co/QEYB03fGkv,1,,tl
714,2021-08-23 00:13:15+00:00,khayen24,"enjoyable naman pala ang online class, gusto ko na ngang mag drop out eh. chika! hahahahaha 🤣",0,,tl
715,2021-08-22 13:28:41+00:00,gor_Jo_us,Buti nalang walang online class bukas baka mabaliw na ako. Wala pa akong research title 🙃,0,,tl
716,2021-08-22 11:02:21+00:00,anne_piangco,halos katapos ko lang mag ligpit ng mga paninda para makapag rest tas may mga customer uli na dadating . ayunn yung niligpit ko kinalat ulit liligpitin ko na naman huhu may online class pa ko mga sis hahha,2,,tl
717,2021-08-22 10:19:21+00:00,showtiiieeh,@fyvelaskez @bethlguiyab i agree with this. im a bit worried about my future. knowing na produkto kami ng online class + ganitong professors.,1,,en
718,2021-08-22 07:45:53+00:00,bbclaireyang,"Shat now, 9:30-10am online class ugma hahahahaha",0,,tl
719,2021-08-22 02:13:25+00:00,kim_kh093304,@_aljohnmanzano @AcerPhils Sponsor pls for online class.😭😭😭 @Acer,1,,en
720,2021-08-22 00:44:44+00:00,mskatalina_a,@BscDream Done. I am hoping the I will win. This is a perfect gift for my daugther on her online class. 🙏🙏🙏❤ https://t.co/GG7AhrFcW8,0,,en
721,2021-08-22 00:40:43+00:00,mskatalina_a,@chitaglorya @My8BitUniverse @thnknopressure @GiveawaysDino Done. I hope to win. This will be a perfect gift for my daugther on her online class. https://t.co/olZNFRqCMy,0,,en
722,2021-08-22 00:37:56+00:00,mskatalina_a,@chitaglorya @My8BitUniverse @thnknopressure @GiveawaysDino DONE. ❤ I HOPE TO WIN. THIS WILL BE A PERFECT GIFT FOR MY DAUGTHER ON HER ONLINE CLASS. 🙏🙏,0,,en
723,2021-08-21 17:30:34+00:00,ibinaxxi,Di jud applicable ang online class sa college bai!!! Yawa pahawa na Cobid pisteng ywa,1,,tl
724,2021-08-21 17:07:54+00:00,KylaArenas7,Kapoya online class ey,1,,en
725,2021-08-21 08:25:11+00:00,zerooclockkk_,Weekend bantay sa kapatid na nilalagnat. Ninerbyos sa balik online class at pagiging Senior High. Biglang nilagnat. Amp. HAHAHAHAHA,0,,tl
726,2021-08-21 08:19:47+00:00,kyline_cassy,"Pa september na tapos, mag dedecember na naman tapos covid padin. Online class padin. Tinatamad nako mag enroll!! Ayaw ko na pumasok!!! Wala kong gana mag aral.",0,,tl
727,2021-08-21 06:24:56+00:00,armeezzhang,Tagal ng online class. Gusto ko na mag unboxing ng tumbler ko. Hihi.,0,,tl
728,2021-08-21 06:07:02+00:00,Jelayaguilar,Usually naman hindi laging tawagin ang pangalan ko pero bakit ngayon lagi akong natatawag sa online class.,0,,tl
729,2021-08-21 04:06:41+00:00,jghamoranto,"I promised myself na kahit gustong gusto kong mag-med after college, if Online Class padin by then, mag-MS nalang ako as a back-up plan (gusto ko din naman) 🥺 Ayoko maging doctor na modules at recorded zoom classes lang ang pinag-aralan. 😭 https://t.co/V3bGxT03kl",7,,tl
730,2021-08-20 15:07:06+00:00,jstkerjamesbtw,Nagka worse ang experience nako aning online class.,0,,tl
731,2021-08-20 11:52:18+00:00,drinkingcali,Ayoko na mag online class,0,,tl
732,2021-08-20 07:24:16+00:00,cadiz_jl,"WTS •|• LFB •|• HELP RT

HI HELP ME TO BOOST THIS POST😞

rfs: ipang dadagdag ko po sa bibilhing cellphone ng mother ko para sa online class ko this sept 6.

Can lower papo sa price if take all po.

🏷️BTS ENHYPEN TWICE EXO TXT https://t.co/p3kPTRtJNL",11,,en
733,2021-08-20 06:09:57+00:00,sheenahtanPH,"I'm so happy. Danah politely told me to be quiet because she's in her online class. And yesterday, she told me she's talking to her classmate and not me (she's in her headphones so I didn't know.) This morning I woke up and she had everything setup for her class. 🖤",1,,en
734,2021-08-20 06:03:08+00:00,jmlnclsXIX,online class sa city hall,1,,en
735,2021-08-20 01:47:04+00:00,pikNYX,yung pamangkin mo nandadaya sa online class hahahahahaa tinawagan ako para magpatulong ng isasagot hahaha hayop https://t.co/oOTbmvtcok,0,,tl
736,2021-08-19 23:19:33+00:00,Damalerio_Neil,Good morning mga langga laban parin tayo sa bagong araw labi na naa tay online class 😅😂✌️,0,,tl
737,2021-08-19 22:15:32+00:00,vavaff_,"Model yarn ng online class.
#STEMadvisers 
@AcerPhils @Acer baka naman. https://t.co/Bm4rQBjI7x",46,['STEMadvisers'],tl
738,2021-08-19 19:10:08+00:00,riengxxo,"3:00am online window shopping (tryna steal men’s outfit but yah so expensive😩)

ps: my class will start at 7:30am
pps: cant sleeeeep

SENDDDD HEEELPPPP HAHAHAHA https://t.co/lUEOK4MqUg",0,,en
739,2021-08-19 16:03:29+00:00,MayoraVhanessa,"""Diba online class kami, wala pa kami class cards eh."" yan nalang nasabi ko.",0,,tl
740,2021-08-19 13:14:06+00:00,kraydella,"Woke up at 8:30 p.m. thinking it was already Friday, iba na nagagawa ng online class sakennn huhu I thought I was late to my precal class https://t.co/e5VtcJdR7x",0,,en
741,2021-08-19 12:36:41+00:00,SosunnyJ,Nag too jud siguro ni atung family ba nga sa online class kay mura rag gadulag plants vs zombies!,1,,tl
742,2021-08-19 12:07:48+00:00,Sidamatiaga,samoka aning online class uy! Bati ug mga Mic aning akong mga classmate! di masabot! kasapottr,0,,tl
743,2021-08-19 11:51:35+00:00,vlnbrmjs_,GRABENG SIGN NAMAN YUN LORD!!! see u @engrvcio! HAHAHA rip online class,1,,tl
744,2021-08-19 11:50:33+00:00,rianbacalla,"Kapoy jud online class ay promise. Galisod kog balance sa work, business ug class. ☹️☹️☹️☹️",16,,tl
745,2021-08-19 10:39:31+00:00,Khfrmri,"Internships, Job Opportunities, My industry is fucking dying, could be outside of the country by now, lost a lot of fucking money, got depressed, I overthink a lot. Lastly because of this pandemic my batch will have a hard time finding a job  because of online fucking class. https://t.co/Z1AzQWTfIq",0,,en
746,2021-08-19 08:19:47+00:00,minee1_,ang hirap pagsabayin ng pagiging agent at online class 😭😭😭😭😭,1,,tl
747,2021-08-19 06:41:15+00:00,Heyuhjireh,Pasabti daw ko giunsa ninyo para maganado mog online class bi?!,0,,tl
748,2021-08-19 06:39:38+00:00,Heyuhjireh,"Ngano ang uban ganado kaayo mag online class? 😫 naa pa silay gintawag na ""online class essentials"" 

Ako lagi kay wai pake HAHAHAHAHA duh?🥴",0,,tl
749,2021-08-19 05:41:22+00:00,iamjlvillamar,Isa lang ang sigurado ko ngayong nag start na online class ng SMS. May magrereklamo na agad sa Chemistry. Abangan! HAHAHAHA,1,,tl
750,2021-08-19 05:00:06+00:00,AnnamaaayY,unsay 4 rami online class oy HHAHAHAHAHAHAH atay mag tanga rmn nuon mi ani oy🤣,0,,tl
751,2021-08-19 03:26:05+00:00,kennetooth,yung online class kayo tapos magkakasama din naman kayo sa dorm haha https://t.co/uSXOh0xKcF,3,,tl
752,2021-08-19 03:15:37+00:00,jessileni_,@_itsadelyne aa tapos naging online class 🥺,0,,tl
753,2021-08-19 03:14:09+00:00,Lndr_jay28,"Kasabot man ko na mas priority pa ang balay pero knowing na ing ana ang sitwasyon aning lugara na walay signal niya online class, ayaw nalang jud mo pag expect ug ayo sa akoa kay sa tinuod lang wala jud koy hanaw na kay makawag gana...",0,,tl
754,2021-08-19 03:04:15+00:00,LilKebyoung,Multiple brown outs a day means dili ta ipa online class 🤣,0,,en
755,2021-08-19 00:34:04+00:00,dafvvcck,@Estinee Naa pay library fee ug lab fee nga online class man untana.,0,,tl
756,2021-08-19 00:23:42+00:00,Jelayaguilar,Naalipungatan ako putek saktong pagtingin ko sa cp ko 8 na pala tapos 7 am ang first subject ko shit buti nalang walang online class ngayon wala pa mang isang linggo may late na agad ako kung nagkataon WAHAHAHA,0,,tl
757,2021-08-18 10:39:53+00:00,Chrmnsbtd,Gina isip ko pa lang isabay ang office kag online class nakapoy nako :),0,,tl
758,2021-08-18 10:33:06+00:00,drinkingcali,Nakakadrain talaga tong online class na to,0,,tl
759,2021-08-18 08:25:32+00:00,imbialorente,@Jaory923 so mag sugod nasad tag tweet aning mga kalagot sa online class??? HAHAHAHHA sunod ra ko beytch 😭🤣🤣🤣,1,,tl
760,2021-08-18 06:38:34+00:00,southernkiller,@PLDT_Cares what is happening? We dont have an Internet connection now. I am working from home and my sone is having an online class. We need Internet.,0,,en
